rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Works.,Works as advertised.,[],B0768RFQ83,B0BG4GW6Q4,AG7BZUSGGGYMID5GVW3HA3V6X4JA,1627270156775,0,True
5.0,Perfect for the purpose,I bought this as a gift after having something similar for my phone. Very stable and durable. Can tell its well made. Versatile in its adjustments.,[],B06XCD4PDF,B07QN33986,AEQJIRJ6WZCX4DVRQYT7TPMCLWEQ,1605224495883,0,True
4.0,1 remote.,Nice that you now only need 1 remote.,[],B08C1W5N87,B08WJSHSLC,AHOFFOGY7U3NSLOXYDRVFYUIWNTA,1622839767984,0,True
1.0,Product defective - Seller Unavailable for Discussion,"I enjoyed this product - until it stopped working shortly after the warranty expired. When I contacted Amazon, the seller is not available for discussion, and the only option was to re-purchase the product. Lipsch indicated that trouble-shooting might be more time consuming and expensive than re-purchase as well.<br /><br />All told, this means the product is set for me to re-purchase on a yearly basis, rather than provide speakers with a good lifetime.<br /><br />I would not recommend other customers purchase this item, or purchase such an item from this seller, in the future.",[],B000062VUO,B000065UQA,AEVH7NSKDSXEVWXTOD27JEQBO72Q,1562959721196,2,True
5.0,Five Stars,Good deal,[],B00VF91HAC,B00VF91HAC,AGWF6SRRKIQVHNRCQTQ56WKZTK7A,1484779958000,0,True
3.0,they are great and the picture is clear for what you pay,"The cameras are well worth the value but I have noticed that periodically the cameras will not detect motion and not send any alerts through the app. Besides this, they are great and the picture is clear for what you pay.",[],B01IT8LO1I,B092WHC7C1,AGNJKALST5TWOAPU5PHCILFNK6NA,1517555653479,0,True
1.0,One Star,It stopped working 2 days after I received it.,[],B00NH13G5A,B07GB3SGSF,AFWUN2ZM5GDB3RW4ZY4TFOCTQGLA,1498480642604,0,True
5.0,Es muy fácil de instalar,Queda perfecto para 2004 mazda3 sin hacer nada más que instalar.,[],B08B1FPVQF,B08B1FPVQF,AFLU755PLMISY777KKJP463TMKFQ,1613164679501,0,True
5.0,"Terrific sounding Bluetooth speaker, Highly Reasonable Price","[[VIDEOID:cfa8eaaa4b660dc8a53cecd59b6a3707]] I am reviewing the Portable Wireless Bluetooth Speaker with Emergency Charge Power and Bass Vibrating Membrane by Reacher.I received this speaker free in exchange for an unbiased opinion. I give it five stars plus for the following reasons. My opinions are not influenced by price. All comments are my own, valid and I stand by them.<br /><br />I have reviewed a number of bluetooth speakers and headphones recently and always start by saying I am not an audio expert or a technical perfectionist in any way, I just know what sounds good to me. This speaker is very reasonably priced for the sound it delivers and the additional functions, namely it is also a backup power bank. Everything about this speaker is high quality, rugged durability and construction. The speaker is available in three colors, but I am reviewing the blue speaker. I have other bluetooth speakers of similar size and quality that cost double but this one sounds every bit as good as the higher priced models.<br /><br />The bass tones are rich and vibrant and the speaker vibrates when you touch it while playing the right music. Higher tones are crisp and pure. Whether you are listening to  top 40 hits, rock and roll, disco, or easy listening, this speaker delivers terrific sound. And  you can listen for up to 8 hours on one charge! The speaker pairs easily with any device with bluetooth capability, just press the M button to go into pairing mode. I tested it on two android phones, one apple phone and an amazon kindle fire tablet. Pairing was a breeze. And once paired, the device will automatically connect when you turn your bluetooth and the speaker on. One additional nice feature I discovered when I left the speaker on but unpaired was the voice that told me the speaker battery was low and needed to be recharged. However it sat on standby for three days.<br /><br />The design is rugged and good for men or women, perhaps depending on the color, but I like the blue. The shape is a square pillar. You may set the speaker on its side, using two non-skid rubber feet on the bottom to stabilize it,  or you can stand it on its end like a column. The controls for power, answering calls, volume and next and last song are on a hard plastic band along the top edge of the column (when turned on its side). On the back, again as the speaker sits on its side, is a small rectangular inset of black plastic to give access to the charging port and, oh yes, the USB port where you can actually charge your phone, because the speaker is a power bank as well. There is an on off switch, a line in switch and a TF (or microSD) card slot.<br /><br />The overall appearance of the speaker is a fine metallic mesh with curved edges and a hard black plastic border on either end. This speaker looks just as nice as the sound it delivers. The unit stands about 7 inches tall by about just under 3 inches square.<br /><br />This Reacher Bluetooth Speaker/Charger is, in my humble, non professional opinion, one seriously good speaker that will give many, many hours of listening enjoyment. Backup phone charging ability is a nice cherry on top of this great little speaker.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61MzrqtouIL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61MzrqtouIL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61MzrqtouIL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/711QgO6yANL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/711QgO6yANL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/711QgO6yANL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71WtchBggIL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71WtchBggIL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71WtchBggIL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71uyHXp4fTL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71uyHXp4fTL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71uyHXp4fTL._SL256_.jpg'}]",B01DU3TB5S,B01DU3TB5S,AGNPSE65T4Q2TOSQOPATG44QTRYQ,1462319956000,15,False
1.0,Chargers,"I can’t rate the charging power, cord length or durability because none of them worked.",[],B07WGSJ51B,B0C7Q3X76Q,AHLN54ZKCBBWHOUWDSK7CHIXBMRA,1602793129731,0,True
5.0,Recommended.,High quality - work great.,[],B00OYD2MOG,B00OYD2MOG,AHB3MOBC3SO2DYA4VZMQ6X6UKGGA,1425516619000,0,True
5.0,Good,Good item works as expected,[],B08LZ2TGFG,B08M3C83WQ,AERLKFOZP6TIRQO7YUJQFLNQF7TA,1620657298569,0,True
5.0,"Better reception, faster WI-Fi speeds","Our old ISP router typically only pushed about 50-75% of wired speeds, and only reached about 75% of our home (2800sqft between two levels).  This router reaches just about all corners of our house, through multiple walls, and gets full speed as well.  Outside even connects great for quite a distance.  The UI is great, and options galore, and love the video prioritization",[],B00F0DD0I6,B00F0DD0I6,AFYQMJ5UO7SLUXEA75GIF576KEPA,1501833199211,0,False
5.0,Best purchase ever!,This 70 year old had no trouble installing and setting this up all on my own.  I haven't experienced any issues with it.  I absolutley love it!,[],B079QHML21,B07GZFM1ZM,AF742IW2QSABZOGRGNV2PF34SXSQ,1576592123954,0,True
4.0,It's not leather but it's inexpensive.,I just got a new Kindle and cover/case to go with it. I was a little apprehensive about buying the cover because it was so inexpensive compared to others Amazon offered. I am very pleased with the product it is well made and fits well. It's red and I like a little flash. The magnetic clasp works well and you can fold it around your Kindle and it holds the cover in place while you read. i would definitely recommend this to some one looking for a cover that doesn't cost an arm and a leg and still does the job it was intended for.,[],B0062N5WCK,B0062N5WCK,AH5P2EEAGH2EXAAYHFY6FOQXYOTQ,1351792129000,0,False
5.0,Add to my desk great tool,Add to my desk great tool,[],B07QQBVRVS,B07QQBVRVS,AGTD73W7OYNGXYWXDK67C7FO65JA,1612206528920,0,True
4.0,Four Stars,Easy to use. Did the job for why we purchased. Not exceptional but adequate. Worth the money,[],B01ETBFNRU,B01ETBFNRU,AGFAP3UEUDGDFLQCHOWOU4LEIAOQ,1488888532000,0,True
1.0,One Star,Does not work with ps3,[],B001MSS6CS,B01N4P5SQ3,AGVJEVMVAGCSP67CH5NAAY2EWTFA,1444126817000,0,True
3.0,Akward looking and not a good fit.  Sound is very good.,"These sound good if you can get them in your ears and have them stay there.  The fit and shape of these is now pretty outdated.  They are supposed to go around the back of your ear and drop down, but that makes them uncomfortable.  The design makes them look like hearing aids.  The sound is better than most earbuds, with a pretty flat frequency curve and decent low end bass, almost to subwoofer levels.",[],B004PO10E2,B0C3GM8JQC,AGYFN66AIIGARR2TLPSFH6J7GLUA,1478796864000,1,True
5.0,Amazing!,"I bought this for my wife and when she connected it, I was blown away by the sound quality of this!  I was also impressed that it was able to receive FM radio just as well (if not better on some) then my more expensive radios.  My wife loves this thing as it has incredible sound and the charge seems to last a good while too (as she usually forgets to charge it).  Again very impressed and would recommend.",[],B07TDLK8HM,B08HLYTRT3,AHCKD5Y2SU2BTCWEC34DV4FMYDMQ,1596306754989,0,True
5.0,Five Stars,Great alternative,[],B078J5PJH5,B07LC15Q8H,AHHXIIF6BYDPYNRLSY62FLIZCX5Q,1531936421598,0,True
1.0,Does not work with Nexus 7 but it should,"Sorry, but useless with my Nexus 7.  A brief connection sometimes, but not sustained.I am an experienced user of these type of devices.",[],B00EPMF504,B00EPMF504,AGQXWN555VKJQZUPKBHGC55WVVHA,1436889241000,0,True
4.0,Fantastic for a home studio,"This kit is perfect - has all the components to make shooting video at home look professional. I only shoot video 3-4 times a month and I don't travel with the kit, it's just for use when I'm not in a studio with the pros. My kit arrived in perfect condition - I read other reviewers had issues, but I didn't. I would recommend this to anyone!",[],B003TYFT4G,B003TYFT4G,AEMEAJWF2SLXFZRISOK4P64JH7DQ,1363521070000,14,True
1.0,Does not keep connection to monitor,Cable causes the monitor to flicker on and off every few minutes,[],B01H21POXW,B01H21POXW,AHGEA2IUXJLOU3PSC7BFADTHUHBQ,1508979897484,0,True
5.0,I can't believe I am saying this,"I have bought other stubby antennas and they never worked.  I might have received a radio station.  I would end up reinstalling my OEM antenna and put up with it smacking limbs and everything else.  Well, I thought I would give this brand a try based on the reviews.  HOLY COW.  This antenna works. I live out in rural America.  I put my radio on seek and counted the stations with the OEM antenna.  I installed the Rydonair and I got all the original stations plus one extra.  This thing actually works.  You turned this skeptic into a believer.  I am very happy with this purchase.",[],B07BDFQDVJ,B07BDFQDVJ,AHJ72O7D3VMGAJRC7REICYLY4ESQ,1648304748624,0,True
5.0,Great for a sunrise alarm!,"This worked great for my son! He claimed he couldn’t wake up for school because it was dark outside. Now, he gets up with no problem!",[],B081CHLF46,B0C1N6CWVL,AE2CPR2QIUH5SHS6ZFVDE6RB3G5A,1613087568380,0,True
3.0,Pretty good,I love these wireless earbuds. They fit in my small ears and the battery life is great. The only issue I’ve had is the R earbud goes out. Other than that it’s a great product!,[],B0851C5KLV,B0851C5KLV,AH6XANNYOPCIKFYYGM5FUXSGKPDA,1652243685368,0,True
5.0,Five Stars,Just what we were looking for.,[],B001910O7I,B001910O7I,AFXYCAQF4AYU2AJDZ334M43PZJYQ,1408067438000,0,True
5.0,Nice used MP3 player,"Very nice player, bought this for my husband because he's an extreme runner.  Didn't want to over spend on a new one, took a chance & bought a used one & I'm so glad I did!  Player works great! Came with charging USB cord & headphones.  Satisfied with my purchase.",[],B003Z3I21I,B00XJ6ANFE,AFKV4I7HS4XF5FBL5XKIFGUJ4VLA,1380771264000,0,True
4.0,D300s or D90 or D700,"I bought a D300s a few months ago. I like it. I like the way it handles, and I have been getting some great pictures. It was a choice between D90 and this model, but what swayed me to springing for the more expensive camera was its full compatibility with older Nikon lenses. I have several older lenses, even one AI conversion, and it does work superbly with them. You can record all your old lenses (AI or AIS) in its memory, and it will work fully with these lenses - except of course autofocus.  The older autofocus lenses will work 100%.  If you don't have old Nikon lenses, you would have to decide for yourself if the extra features of the D300s are worth the money. I think Ken Rockwell is right about sugesting that you should move up to the D700, but the additional $1000 was tough for me to justify. (The D700 has a full frame sensor.) Since this is my first digital SLR, I had to get used to the images not being perfectly sharp when you magnify the image a lot. You see square pixels, not a smooth line. In retrospect, I might have gone the extra grand for the D700 to improve on this characteristic. But, I'm still happy with the D300s.  If you dont have Nikon lenses already, I would consider the D90 or the D700 first.",[],B002JCSV6M,B005MX9P06,AFQSR7X5GEDXXWYJ6L6FOOXH4B2A,1284746703000,1,True
4.0,What a wonderful little Kindle,"I was so excited to see Amazon/Kindle has come out with a new E-reader that allows voice to text. It was a little hard getting use to the different way of navigating the E-reader, but once I did, I love it. I had one of the original Kindles that had this feature, but I wore it out. I love to read, but if I am cleaning, baking or quilting I can still listen to a book. I think it is well worth the price and I do not mind that it does not light up. I did not purchase it for that feature, I have another Kindle and a tablet if I require a light.",[],B017JG41PC,B01A08E70K,AFUAX3DDPTUWKUZTACDBMHWQHDSA,1480910250000,0,True
5.0,Simplifies the use of multiple usb devices,"As others have noted, this switcher is very handy if you want to use multiiple USB devices without having all of the connected to the computer at once.  I have a CD drive that I use once a year at tax time.  I can leave it plugged into this and switd it in when needed.  It can also be useful for troubleshooting, simplifying the task of connecting and disconnecting USB devices to find out which, if any, aren't working.",[],B0BQMH3W71,B0BTCWL4RC,AFT4UVTHSNP3TAV6SZ2T4ORO2N2A,1676991639783,0,False
5.0,so far very good. We are running many devices and no issues,so far very good. We are running many devices and no issues. So much easier to install than Netgear products.,[],B071DKY952,B09JKYBVJD,AEJUGFDY6HQO5UGVSJYYLABHKZTA,1508693059661,0,False
1.0,Super cheap barebones doesn't even have a clock feature.,A little bit too cheap go ahead and dish out a extra the $25 to 35 bucks and get something better maybe pioneer or JVC.<br /><br />Installed this in my niece's 2000 Ford Focus didn't like it it just looks generic and low-budget replaced it with a Pioneer she's happy now.,[],B08464VRML,B0CDGT1SX9,AGEEPU7MMZSTJOZY6TKIOSZLABSA,1589049883672,0,True
5.0,Quality product - Working very well till now,Bought this USB-C Hub so that i can connect other devices with Mac and it is working very well....,[],B07WPTG7NX,B0BX9T55B4,AGVHO5MDZHMTRAQLAIUEACSRUWLA,1597610533572,0,True
5.0,very happy with this inexpensive purchase,Was delivered to me before the estimated delivery date and works perfectly. very happy with this inexpensive purchase.,[],B00IO5ZD0U,B00IO5ZD0U,AF2KK5DNB64D7OYEPZMYD2XZXXFA,1446000240000,0,True
5.0,Great cables.,Great cables... .no need too spend way too much money on higher priced cables because these do the same thing.... Just save money and buy these,[],B00NQ9OQU2,B00NQ9OQU2,AECUIC4BEORRWQHOPXXUD7PCO2HA,1520295396401,0,True
5.0,Five Stars,Very good,[],B00QK0H2KK,B00QK0H2KK,AHFXR3723VLGFTOPAFI3BZFYBALA,1425751657000,0,True
5.0,Five Stars,Nothing bad so far.,[],B00ZV9RDKK,B075X8471B,AHZGCPBRCUD57BHFNCRXQSQKNWFQ,1515524249294,0,True
5.0,PERFECT,"I love this case mostly because of the pencil holder, outside of the case (notebook) , and how it stands. I recommend it 5/5",[],B07L6GPRLQ,B08PBJ3L1H,AHFAO4CBT5U2BHYYAVMCC7X6P52A,1584365363284,0,True
4.0,Great sound,The only thing I would say had to say turn down a lot pretty loud.,[],B07P86SQ52,B07W36WN5X,AHBZB6YSHD5XT2CPLN5XU6EGUZ7A,1576000211459,0,True
4.0,but it has worked fine ever since,"It took me awhile to get it set up, but it has worked fine ever since.",[],B0034JSYZ2,B0034JSYZ2,AG7FMVPYSSMITRZL75QM2FCL6VMQ,1407624832000,0,True
5.0,So much fun,"I have three Bitty Boomers now and I’ll keep getting them. No, the sound isn’t Bose quality, but it’s fine for a tiny portable speaker. I’ve had no problems with battery life either, but I listen to them in 2-3 hour bursts.<br /><br />These aren’t meant to be backyard bbq loud or party loud. I use mine when doing projects around the house when I’m in the same room and it’s quiet. I absolutely love them.",[],B09S8GRXMY,B09QYTR35S,AHAWWX7LSV4MOA46YQT2TON3QIOQ,1648659039812,0,True
5.0,Five Stars,Worked perfectly for our PS4 extra storage.,[],B00D8X0ICQ,B00EJGW9L4,AF5UKIJ62MWKPAMQA5QQY55OPLLA,1501911582436,0,True
4.0,"Works great, no lag or stutters. Firmware update is overly complicated.",I really enjoyed being able to connect my Android devices to my wife's car without any wires.<br /><br />This is life-changing stuff. Just leave the phone in your pocket and enjoy full access straight from your car's display. It's very convenient.<br /><br />No more yanking cables or ruining your devices' batteries from so many charging cycles. This YUVETH wireless adapter addresses these problems that came with the wired Android Auto technology.<br /><br />My biggest complaint about this adapter is in regards with the firmware update. It's too complicated and it fails a lot to go through even if you follow the instructions to a tee. I had to try different Android devices and it finally worked out. But it took me a good 1 hour off my day just to get it through. The manual does a terrible job explaining in detail how to proceed and most non tech savvy people will simply give-up altogether.<br /><br />I didn't notice any improvement or glitches before or after the firmware update. So who knows what it did.<br /><br />I would definitely recommend this adapter for anyone looking for the full wireless Android Auto experience. It's liberating and seamless. Love it.,[],B0BNNH1Y4F,B0BNNH1Y4F,AECO7SRZKU7U6BSKATIZM3V3OKHA,1672941974044,1,False
1.0,Broke within 8 months!,Audio port broke and internal speakers are crap!,[],B072BV1ZMV,B072BV1ZMV,AHAST6BEYWOXS7NHEATLUQFO5OVQ,1539644245993,0,False
5.0,Perfecto,Perfecto! Lo<br />Que necesitaba y cómo lo<br />Quería,[],B082VZB7K6,B099HXQ26M,AFLIX7F4NR2V7TFSKFA6XGPDZTSQ,1594815857797,0,True
5.0,Perfect ! 10/10 packaging too,High quality,[],B00DZ6R9GE,B01G69E69E,AG3ME36GG6TJMRB3J4QTIK4KAWMQ,1529201998041,0,True
3.0,Mal micrófono,"Cumple su función como asistente pero el micrófono es malo, no entiende muy bien lo que uno dice y se le tiene que repetir las cosas muchas veces, en algunos momentos se demora procesando las órdenes que recibe.",[],B086FVNKYX,B086FVNKYX,AGHUPZ4IHFU5EZAFDSXRH2R3OHUA,1615986762181,0,True
5.0,Great value,Great Ipad case and Great Value!,[],B079J47NYL,B079J34QVV,AGU4YPKM2NV4HV33O2NJJWOZV5TQ,1560182850162,0,True
5.0,Very nice. Delivered promptly,Just as expected. Very nice. Delivered promptly.,[],B00JGJ0BVO,B07BTML8BK,AHQTWVKXFCJ5TCIXCZYNHECOHKAA,1422402216000,0,True
5.0,Good product,Worked perfectly. I don’t as able to correct the manufacturers fault of 3gb ram in a windows 7 computer. Was as easy and opening the case and snapping it in.,[],B00C5368RO,B09NQNNY7R,AFUODBSW343NEHZ6UJPXTOLGTUYQ,1530573124463,0,True
5.0,Infinity PS212 Powered Subwoofer,"The Infinity PS212 Powered Subwoofer that I purchased from Amazon.com arrived as scheduled, and has really added the low end air movement that I was after for my Home Theater System.",[],B000LKDLPK,B000LKDLPK,AHQDD57GI3TMSFUE2AMKUDKEEOIQ,1272737342000,0,True
1.0,Left headphone broken after 1 hr of use,"The left headphone stopped working after about an hour of use. Since then, it only works about 15-20% of the time. Very annoying; it just goes in and out for no reason during use. The right headphone seems to be okay, but I’d like to be able to hear the sound in both ears the whole time as it’s supposed to be.",[],B07J2Z5DBM,B08XPWDSWW,AG4CVVFSWQOBJNRABAWXTMQ6LQPQ,1632766241046,0,True
5.0,Easy directions for use,"They worked, and good directions for how to use.",[],B00G3NFFP8,B00G3NFFP8,AHA7LKIABZ5SZYY2OGDXPZM7ILUA,1529168055464,0,True
4.0,its work fine. i use this device to record world cup ...,its work fine. i use this device to record world cup 2014 for my dad. but its quality is ok. not high. butbifbi select hight quality recording thn it skip some sec in between full video. but its works for me at the right time. but one thing about amazone is i love there shipping time. :),[],B0029U2YSA,B0029U2YSA,AHTEBGC3PGARKWHBSTYMDUC343OQ,1405923999000,0,True
1.0,Don't buy these,Didn't work,[],B07PR8VH9Z,B07PR8VH9Z,AGMGFRXGFFO7KC4LCPRUEXG77XDA,1582177046307,0,True
5.0,Five Stars,Good,[],B004WYA852,B004WYA852,AF7TB2HGJ5B65DDD7M2SITCRVYWQ,1437570370000,0,True
4.0,Good Value,Just getting started but great shots so far. Plenty of good items in this bundle. Good tripod and very nice backpack. Not to mention tons of filters.,[],B078HKRJ8L,B078HKRJ8L,AHNJTN3MO7QAKE2G7MXI6AZ3L2FQ,1535676644384,1,True
5.0,Good GMRS antenna,"I bought this to pair with a Radioddity DB-20G GMRS radio. SWR tested at an average across the band at 1.2:1 mounted on a baking pan The magnet appears to be stout enough for highway speeds. Works well with the radio. It would be fine for an inside antenna for someone who cannot  have an outside base antenna, as long as you put it on something metal for a ground plane. As a mobile should work as advertised.",[],B09TPZ221K,B0BFM8V7P3,AHDWY6MSP7VOCFRJHKCUSFEELS5Q,1672554224887,2,True
4.0,light weight and easy to use,"Excellent little keyboard and touchpad combo, for use with a computer connected to your smart tv, or many other options. Satisfied with purchase and overall performance.",[],B014EUQOGK,B07FP8VLXS,AET6Q7PUVILGAJI3Q27GCH3BIRQA,1655826446704,0,True
4.0,Great Inexpensive HDMI-capable DVD Player,I was looking for an inexpensive HDMI-capable DVD player to have the ability to play our home movies for years to come — this one’s perfect!  The quality matches the cost (feels a bit “cheap”) but it works as advertised with no issues connecting or using.  Definitely recommend if your looking for occasional use and an easy connection to modern TVs without RCA connections.,[],B08319XH53,B0C2YWQP1J,AGRQIHBS6NIQCX4R4KC5EE4RHLQQ,1655908509686,0,True
5.0,Great purchase,I got this for my wife and she loves it. It puts the keyboard of her laptop in perfect position. The fan is quiet and keeps the laptop cool. Her hands even get a little cold if she has been on the computer for a while.,[],B082SSJY2C,B08LYQT6C6,AFKBYHXBTAZ6GI225V3PLQYTKG7Q,1631988741171,0,True
4.0,Perfect,Perfect fit for my iPad.,[],B07B2QPTV2,B0B4J9JN98,AELKHXF6475BQ7TXUHG7YB5POUYA,1553364828322,0,True
5.0,Fantastic all around and not just for the money.,I have a house that's approximately 3000 sqft and this product works excellent. I only wish 6G hadn't come out after I bought them but then again not a big deal as it's super fast and very consistent.,[],B0842T3PNP,B0842T3PNP,AFMBUHGT3WZPQB2LCLZT64FACGYA,1602905023090,0,False
5.0,Great product,works like a glove. fits great. Love the product. all cords fit in side,[],B01HIPOCYE,B01HIPOC30,AEBWH3NBOFBJKGKHFEOHWPWZQJAQ,1536776585398,0,True
1.0,It doesn’t work,When I connected it it started to flash a red light. It doesn’t work,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1BG1yAV8zS._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1BG1yAV8zS._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1BG1yAV8zS._SL256_.jpg'}]",B07V9H8919,B07V9H8919,AEKTGPB63BBHFOU6NP4VLSGE3KMQ,1626183285568,0,True
5.0,Good price for this product,Easy to hook and set up. Nice size and look to it.,[],B00TKFEEBW,B088PZR86K,AGOLIJ2ODLHVTIWTMQXJLTT45RKA,1463391487000,0,True
5.0,A lot of solid sound in a small package!,"These little things kick ass, to put it in the vernacular. Wonderfully realized bass, and with the little amplifier, it helps it some, but you gotta be careful, cuz it's not exactly a class A++ amp we're dealing with here, and distortion sets in at louder settings, depending on the source. I couldn't believe how damb comfortable the earbuds fit in my ears right outta the box! After just a few minutes, they weren't even noticeable. They're very powerful, yet capable of providing very accurate playback of ANYTHING, from my Owl City Blu Ray concert to Bejeweled on my phone. You wanna hear something really cool? THAT game was made for headphones/earbuds!  Give it a try - you'll be transported!  Anyway, for this price? Are you kidding? I should've gotten two or three of 'em!",[],B0727KXWB2,B0727KXWB2,AG24SXYRCCGCAMMEG7UOJ7442PPA,1497337339803,3,True
5.0,Easy to set up!,[[VIDEOID:3cc5b44013d06496bde7a89c31c15f43]] Love this camera. I bought it on Prime day and already installed it. I was nervous about all my tools in the garage in my rental house so I decided to keep an eye on them. This camera was so easy to install right out of the box. Drill holes and screw in plate to hang camera. You just need the app a wifi and you are good to go! Works like a charm.,[],B01C4UY0JK,B01C4UY0JK,AETQ6CMY44J6HJSCIA6UFNHDOCRQ,1532040649146,0,True
5.0,Like them!,"Like them! Not bad at all. Sometimes people can't hear me, but think that's with any headphones.",[],B07MX1XL1V,B09F66RRYN,AGQZ3ELFKK2BXVJH2WTIO2HQ2YOA,1633135529113,0,True
5.0,Five Stars,Love the pattern and quality.  I use this every day,[],B01MQWBM9W,B01MQWBM9W,AF43627DD72KIPBILTTHDN7AYRUQ,1510445589974,0,True
5.0,Excelent price/performance ratio,"Best option at this price point for CFMs and static pressure. Keeping a couple on hand to exhaust air from my crawl space and lower radon levels in my home this winter. Currently using a pair of 63cfm Scythe S-Flex which are working well. The Kaze Flex are beefier and may be needed in winter, when the furnace creates stack effect.",[],B0763T6VFV,B0763T6VFV,AGIDIWLOH67GNJ4R2VJCRGZKEMLQ,1630107131248,0,True
5.0,Repeat Customer,"We had the older version of this wall mount at our last home and repurchased because we liked it so much before. This one is feels even sturdier. It was fairly easy to install, but defiantly a two-person job and did take a little over an hour. Hardest part was finding the studs and making sure I totally understood the instructions (they are not the best, but not the worst; on par with IKEA instructions).<br />It comes with so many hardware options for various TVs, a level, velcro straps for managing cords, Allen wrench for adjusting the angle/tilt of the screen, and even an HDMI cable.<br />You will need a stud finder, drill, Phillips screwdriver and socket wrench.<br />Would definitely recommend!",[],B07YWWXFL1,B07YWWXFL1,AECMA7KIQ4V2P6VV5SDTSR7UMSAA,1601696535103,0,True
5.0,Five Stars,"Great SmartTV, nice quality and nice sound!",[],B00SMBFOOG,B00W4TKYCO,AEWJHDICDJDKVG5OXYJM75HX3O7A,1429758871000,2,True
3.0,don't know yet,Only used it for one day so far so I can't really comment on its reliability BUT be aware that tunerless means it can only be used with newer televisions.  The old TVs have only cable in and out so they would need a model that has a tuner included in the unit itself.,[],B001DZFYPW,B001DZFYPW,AG5AJGKZVZTTY7X5PFGZGIWZXUIQ,1357223566000,0,True
5.0,Great device,Nice,[],B07XNLX3GC,B09K3KX9V9,AFCVR2Q6TFJTBNHWQ67J2Q6C75ZA,1578266393253,0,True
5.0,Even works from indoors to out,"I bought this for my daughters wedding and it worked just as we hoped it would.  The DJ was outdoors and we were indoors.  We had each speaker in a different room, the sound was great.",[],B003N6SBFE,B003N6SBFE,AEURH4INCZH7QZVXB36BC6N6QXWA,1387222503000,0,True
1.0,One Star,I didn’t like it. I prefer Apple products.,[],B01NCAUMN8,B075LX7S6B,AGATKBJDNHNU4HEDMU5LWW43T24Q,1510772489975,0,True
5.0,great,good piece & fast shipping,[],B08Q37CNPL,B08XH65FJL,AGSVX7MRJRFQVWY47VBHIGWTYEJQ,1631389608185,1,True
1.0,One Star,"Absolute garbage, 9/10 have missing connections.",[],B01442QYXQ,B01442QYXQ,AETKHRONUUKRPOS4XFEZZ6N6RR3A,1521076897008,0,True
5.0,Happy with it !,"It was very good price and for the money the current market is asking for pretty much the same product, l am very pleased with this case. I've had and iPad Air 2 since launch, and I had a similar case that I bought in the store for like $40.00 there is no difference in quality between this case which was $10.00 or the one I got for $40.00. So win for me !",[],B00QWRISTA,B071GBR12M,AFYKWNHHC42NO7ZUG7455JVEZMPQ,1461584027000,3,True
5.0,Good,Works good,[],B0177O5XNA,B07QXB6V4Q,AFUOJWLCLZYNZ2FGBMLGMACNJHOA,1560969007282,0,True
5.0,Perfect!,Came quick packed well and was exactly as advertised. Would recommend!,[],B08CBV31BH,B08YDSSWFJ,AHN5LHI7F6DF4J3XQWIRQHN6EKWA,1611127910183,0,True
5.0,I brought as a Christmas present for a friend,Well help setting it up the screen had good color and very good quality . I am thinking about me getting one for myself,[],B07GCS5355,B0C6MYB5XL,AEVSQ66CJWYX2XL3LJI5HRNHF6KQ,1641048636303,0,True
5.0,love the size holds everything I needed it for,"Shipped fast, love the size holds everything I needed it for!",[],B00YCXTXBI,B00YCXTXBI,AH2O2RZZ2VP27Z2BAQUU7MMDYGQQ,1488899030000,0,True
5.0,great product,Has all the bells and whistles,[],B07D33N2PM,B07PZWZ8YH,AFR74FXFO7T5EHCBNGNWXGYCOBFQ,1589903526995,0,True
5.0,Ok,Ok,[],B07H4VQ4BZ,B07H4VQ4BZ,AEXNNB7QBARDB6VHUAV4L3TTLDOQ,1590550019347,0,True
5.0,Five Stars,Not much to say here - it fits so yippie!,[],B005VALUGW,B005VALUGW,AET6A4RIQWREAKCHYGUG74FYZBIA,1412843347000,0,False
